chr	start	end	Gene	Genomic coordinates (hg19)	GC	meanMappability	Mim Number	MIM Phenotypes	MIM Inheritance
chr14	23897709	23897879	MYH7	chr14:23897709-23897879	0.50877193	0.687255	160760	"Cardiomyopathy, dilated, 1S, 613426 (3)/ Cardiomyopathy, hypertrophic, 1, 192600 (3)/ Laing distal myopathy, 160500 (3)/ Left ventricular noncompaction 5, 613426 (3)/ Myopathy, myosin storage, AD, 608358 (3)/ Myopathy, myosin storage, AR, 255160 (3)/ Scapuloperoneal syndrome, myopathic type, 181430 (3)"	AD/AD/AD/AD/AD/AR/AD
chr14	35783567	35783661	PSMA6	chr14:35783567-35783661	0.347368421	0.578014	602855	"{Myocardial infarction, susceptibility to}, 608446 (3)"	
chr14	50052668	50052767	RPS29	chr14:50052668-50052767	0.5	0.60101	603633	"Diamond-Blackfan anemia 13, 615909 (3)"	AD
chr14	50053003	50053064	RPS29	chr14:50053003-50053064	0.596774194	0.561475	603633	"Diamond-Blackfan anemia 13, 615909 (3)"	AD
chr14	58907939	58908061	KIAA0586	chr14:58907939-58908061	0.552845528	0.655738	610178	"Joubert syndrome 23, 616490 (3)/ Short-rib thoracic dysplasia 14 with polydactyly, 616546 (3)"	AR
chr14	59010601	59010685	KIAA0586	chr14:59010601-59010685	0.447058824	0.630952	610178	"Joubert syndrome 23, 616490 (3)/ Short-rib thoracic dysplasia 14 with polydactyly, 616546 (3)"	AR
chr14	64892448	64892545	MTHFD1	chr14:64892448-64892545	0.43877551	0.701031	172460	"Combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia, 617780 (3)/ {Neural tube defects, folate-sensitive, susceptibility to}, 601634 (3)"	AR
chr14	67431908	67432042	GPHN	chr14:67431908-67432042	0.540740741	0.746269	603930	"Molybdenum cofactor deficiency C, 615501 (3)"	AR
chr15	28387384	28387539	HERC2	chr15:28387384-28387539	0.576923077	0.683871	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28387973	28388098	HERC2	chr15:28387973-28388098	0.452380952	0.52	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28397823	28397976	HERC2	chr15:28397823-28397976	0.590909091	0.72549	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28419541	28419766	HERC2	chr15:28419541-28419766	0.584070796	0.518519	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28420658	28420802	HERC2	chr15:28420658-28420802	0.634482759	0.748843	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28441361	28441500	HERC2	chr15:28441361-28441500	0.371428571	0.333333	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28443524	28443649	HERC2	chr15:28443524-28443649	0.468253968	0.616	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28443747	28443915	HERC2	chr15:28443747-28443915	0.485207101	0.694444	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28447259	28447395	HERC2	chr15:28447259-28447395	0.598540146	0.415441	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28447493	28447760	HERC2	chr15:28447493-28447760	0.604477612	0.473159	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28451386	28451528	HERC2	chr15:28451386-28451528	0.573426573	0.25	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28456148	28456291	HERC2	chr15:28456148-28456291	0.569444444	0.460373	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28457591	28457729	HERC2	chr15:28457591-28457729	0.496402878	0.25	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28458888	28459118	HERC2	chr15:28458888-28459118	0.571428571	0.693478	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28459222	28459418	HERC2	chr15:28459222-28459418	0.644670051	0.498724	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28459801	28459948	HERC2	chr15:28459801-28459948	0.506756757	0.718821	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28460767	28460948	HERC2	chr15:28460767-28460948	0.642857143	0.521639	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28463635	28463817	HERC2	chr15:28463635-28463817	0.469945355	0.32967	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28465598	28465790	HERC2	chr15:28465598-28465790	0.590673575	0.623264	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28467174	28467361	HERC2	chr15:28467174-28467361	0.510638298	0.50713	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28474341	28474492	HERC2	chr15:28474341-28474492	0.434210526	0.442053	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28474606	28474742	HERC2	chr15:28474606-28474742	0.430656934	0.557598	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28474820	28474993	HERC2	chr15:28474820-28474993	0.442528736	0.264451	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28475513	28475646	HERC2	chr15:28475513-28475646	0.380597015	0.137218	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28478292	28478487	HERC2	chr15:28478292-28478487	0.413265306	0.366239	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28478580	28478707	HERC2	chr15:28478580-28478707	0.421875	0.204068	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28478810	28478942	HERC2	chr15:28478810-28478942	0.458646617	0.507576	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28479216	28479430	HERC2	chr15:28479216-28479430	0.562790698	0.350467	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28482109	28482259	HERC2	chr15:28482109-28482259	0.509933775	0.495	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28483260	28483363	HERC2	chr15:28483260-28483363	0.519230769	0.424757	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28483748	28483918	HERC2	chr15:28483748-28483918	0.385964912	0.625	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28499486	28499664	HERC2	chr15:28499486-28499664	0.413407821	0.696629	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28501018	28501142	HERC2	chr15:28501018-28501142	0.496	0.43414	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28538034	28538168	HERC2	chr15:28538034-28538168	0.422222222	0.290423	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28544548	28544662	HERC2	chr15:28544548-28544662	0.443478261	0.435673	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	28566508	28566579	HERC2	chr15:28566508-28566579	0.486111111	0.31338	605837	"Mental retardation, AR 38, 615516 (3)/ [Skin/hair/eye pigmentation 1, blond/brown hair], 227220 (3)/ [Skin/hair/eye pigmentation 1, blue/nonblue eyes], 227220 (3)"	AR
chr15	40902997	40903074	CASC5	chr15:40902997-40903074	0.576923077	0.479437	609173	"Microcephaly 4, primary, AR, 604321 (3)"	AR
chr15	40994004	40994124	RAD51	chr15:40994004-40994124	0.570247934	0.471528	179617	"{Breast cancer, susceptibility to}, 114480 (3)/ ?Fanconi anemia, complementation group R, 617244 (3)/ Mirror movements 2, 614508 (3)"	AD
chr15	43891870	43891958	STRC	chr15:43891870-43891958	0.573033708	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43892158	43892305	STRC	chr15:43892158-43892305	0.547297297	0.619048	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43892394	43892491	STRC	chr15:43892394-43892491	0.551020408	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43893070	43893212	STRC	chr15:43893070-43893212	0.573426573	0.507042	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43896194	43896350	STRC	chr15:43896194-43896350	0.605095541	0.612179	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43896559	43896649	STRC	chr15:43896559-43896649	0.505494505	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43896848	43897044	STRC	chr15:43896848-43897044	0.558375635	0.589286	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43897462	43897597	STRC	chr15:43897462-43897597	0.558823529	0.62963	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43900061	43900173	STRC	chr15:43900061-43900173	0.557522124	0.589286	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43900278	43900401	STRC	chr15:43900278-43900401	0.556451613	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43901474	43901532	STRC	chr15:43901474-43901532	0.491525424	0.646552	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43902510	43902635	STRC	chr15:43902510-43902635	0.571428571	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43903117	43903182	STRC	chr15:43903117-43903182	0.454545455	0.592308	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43903346	43903513	STRC	chr15:43903346-43903513	0.636904762	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43903697	43903735	STRC	chr15:43903697-43903735	0.615384615	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43904040	43904222	STRC	chr15:43904040-43904222	0.612021858	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43904575	43904707	STRC	chr15:43904575-43904707	0.646616541	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43904989	43905104	STRC	chr15:43904989-43905104	0.646551724	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43905243	43905429	STRC	chr15:43905243-43905429	0.631016043	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43906085	43906251	STRC	chr15:43906085-43906251	0.604790419	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43906394	43906510	STRC	chr15:43906394-43906510	0.606837607	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43906612	43906674	STRC	chr15:43906612-43906674	0.555555556	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43907631	43908888	STRC	chr15:43907631-43908888	0.618441971	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43909656	43909680	STRC	chr15:43909656-43909680	0.44	0.5	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43909769	43910554	STRC	chr15:43909769-43910554	0.613231552	0.522293	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	43910857	43910920	STRC	chr15:43910857-43910920	0.640625	0.474868	606440	"Deafness, AR 16, 603720 (3)"	AR
chr15	45396338	45396563	DUOX2	chr15:45396338-45396563	0.610619469	0.637778	606759	"Thyroid dyshormonogenesis 6, 607200 (3)"	AR
chr15	45402848	45402908	DUOX2	chr15:45402848-45402908	0.524590164	0.525	606759	"Thyroid dyshormonogenesis 6, 607200 (3)"	AR
chr15	45403309	45403475	DUOX2	chr15:45403309-45403475	0.670658683	0.5	606759	"Thyroid dyshormonogenesis 6, 607200 (3)"	AR
chr15	50757244	50757388	USP8	chr15:50757244-50757388	0.4	0.6875	603158	"Pituitary adenoma 4, ACTH-secreting, somatic, 219090 (3)"	
chr15	75676605	75676778	SIN3A	chr15:75676605-75676778	0.494252874	0.681118	607776	"Witteveen-Kolk syndrome, 613406 (3)"	AD
chr15	89398083	89402648	ACAN	chr15:89398083-89402648	0.550372317	0.710405	155760	"Short stature and advanced bone age, with or without early-onset osteoarthritis and/or osteochondritis dissecans, 165800 (3)/ ?Spondyloepimetaphyseal dysplasia, aggrecan type, 612813 (3)/ ?Spondyloepiphyseal dysplasia, Kimberley type, 608361 (3)"	AD/AR/AD
chr16	222912	223006	HBA2	chr16:222912-223006	0.663157895	0.5	141850	"Erythrocytosis (3)/ Heinz body anemia, 140700 (3)/ Hemoglobin H disease, nondeletional, 613978 (3)/ Hypochromic microcytic anemia (3)/ Thalassemia, alpha-, 604131 (3)"	/AD///
chr16	223124	223328	HBA2	chr16:223124-223328	0.648780488	0.5	141850	"Erythrocytosis (3)/ Heinz body anemia, 140700 (3)/ Hemoglobin H disease, nondeletional, 613978 (3)/ Hypochromic microcytic anemia (3)/ Thalassemia, alpha-, 604131 (3)"	/AD///
chr16	223471	223599	HBA2	chr16:223471-223599	0.635658915	0.578125	141850	"Erythrocytosis (3)/ Heinz body anemia, 140700 (3)/ Hemoglobin H disease, nondeletional, 613978 (3)/ Hypochromic microcytic anemia (3)/ Thalassemia, alpha-, 604131 (3)"	/AD///
chr16	226716	226810	HBA1	chr16:226716-226810	0.663157895	0.5	141800	"Erythremias, alpha- (3)/ Heinz body anemias, alpha-, 140700 (3)/ Hemoglobin H disease, nondeletional, 613978 (3)/ Methemoglobinemias, alpha- (3)/ Thalassemias, alpha-, 604131 (3)"	/AD///
chr16	226928	227132	HBA1	chr16:226928-227132	0.648780488	0.5	141800	"Erythremias, alpha- (3)/ Heinz body anemias, alpha-, 140700 (3)/ Hemoglobin H disease, nondeletional, 613978 (3)/ Methemoglobinemias, alpha- (3)/ Thalassemias, alpha-, 604131 (3)"	/AD///
chr16	227282	227410	HBA1	chr16:227282-227410	0.635658915	0.578125	141800	"Erythremias, alpha- (3)/ Heinz body anemias, alpha-, 140700 (3)/ Hemoglobin H disease, nondeletional, 613978 (3)/ Methemoglobinemias, alpha- (3)/ Thalassemias, alpha-, 604131 (3)"	/AD///
chr16	2147869	2147985	PKD1	chr16:2147869-2147985	0.675213675	0.375	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2149645	2149771	PKD1	chr16:2149645-2149771	0.614173228	0.313492	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2149862	2150072	PKD1	chr16:2149862-2150072	0.639810427	0.503571	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2150167	2150310	PKD1	chr16:2150167-2150310	0.659722222	0.608392	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2150397	2150567	PKD1	chr16:2150397-2150567	0.649122807	0.329412	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2152062	2152257	PKD1	chr16:2152062-2152257	0.62244898	0.28547	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2152382	2152634	PKD1	chr16:2152382-2152634	0.664031621	0.65873	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2153267	2153896	PKD1	chr16:2153267-2153896	0.663492063	0.542528	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2154499	2154643	PKD1	chr16:2154499-2154643	0.648275862	0.432292	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2155323	2155475	PKD1	chr16:2155323-2155475	0.640522876	0.230263	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2156092	2156305	PKD1	chr16:2156092-2156305	0.691588785	0.351721	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2156399	2156678	PKD1	chr16:2156399-2156678	0.689285714	0.5	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2156806	2156949	PKD1	chr16:2156806-2156949	0.631944444	0.367133	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2157884	2158033	PKD1	chr16:2157884-2158033	0.693333333	0.62472	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2158253	2161872	PKD1	chr16:2158253-2161872	0.66961326	0.704914	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2162341	2162474	PKD1	chr16:2162341-2162474	0.641791045	0.31015	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2162789	2162964	PKD1	chr16:2162789-2162964	0.642045455	0.748095	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2163162	2163293	PKD1	chr16:2163162-2163293	0.575757576	0.175573	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2164171	2164926	PKD1	chr16:2164171-2164926	0.691798942	0.448675	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2165379	2165626	PKD1	chr16:2165379-2165626	0.709677419	0.359987	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2165993	2166119	PKD1	chr16:2165993-2166119	0.677165354	0	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2166530	2166645	PKD1	chr16:2166530-2166645	0.715517241	0.66087	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2166834	2167054	PKD1	chr16:2166834-2167054	0.701357466	0.143182	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2167490	2167673	PKD1	chr16:2167490-2167673	0.711956522	0.42031	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2167792	2168463	PKD1	chr16:2167792-2168463	0.702380952	0.270864	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2168677	2168846	PKD1	chr16:2168677-2168846	0.676470588	0.177515	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2169115	2169186	PKD1	chr16:2169115-2169186	0.25	0.338028	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2169308	2169379	PKD1	chr16:2169308-2169379	0.680555556	0	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	2185476	2185690	PKD1	chr16:2185476-2185690	0.841860465	0.336449	601313	"Polycystic kidney disease 1, 173900 (3)"	AD
chr16	5127908	5128018	ALG1	chr16:5127908-5128018	0.585585586	0.653788	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
chr16	5129065	5129103	ALG1	chr16:5129065-5129103	0.487179487	0.256579	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
chr16	5129749	5129808	ALG1	chr16:5129749-5129808	0.433333333	0.367232	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
chr16	5130947	5131057	ALG1	chr16:5130947-5131057	0.603603604	0.601515	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
chr16	5132560	5132674	ALG1	chr16:5132560-5132674	0.6	0.437135	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
chr16	5133683	5133758	ALG1	chr16:5133683-5133758	0.486842105	0.246667	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
chr16	5134751	5134882	ALG1	chr16:5134751-5134882	0.53030303	0.187659	605907	"Congenital disorder of glycosylation, type Ik, 608540 (3)"	AR
